station,line_number,passengers_sum_for_every_day,station_number,passengers,line_name_АРБАТСК-ПОКРОВСК,line_name_БКЛ,line_name_БУТОВСКАЯ ЛИНИЯ,line_name_ЗАМОСКВОРЕЦКАЯ,line_name_КАЛИНИНСКАЯ,line_name_КАЛУЖСКО-РИЖСКАЯ,line_name_КОЛЬЦЕВАЯ,line_name_ЛЮБЛИНСКАЯ,line_name_МЦК,line_name_НЕКРАСОВСКАЯ,line_name_СЕРПУХОВ-ТИМИРЯЗ,line_name_СОКОЛЬНИЧЕСКАЯ,line_name_СОЛНЦЕВСКАЯ ЛИН.,line_name_ТАГАНСК-КРАСНОПР,line_name_ФИЛЁВСКАЯ
варшавская,1749,965541,246,11724,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
пыхтино,1691,1068748,247,7095,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
аэропорт внуково,1691,1041044,248,1829,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
яхромская,18,976780,249,9691,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
лианозово,18,959420,250,17170,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
физтех,18,957181,251,10223,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
бульвар рокоссовского,8,931919,1,1229,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
черкизовская,8,996780,2,2339,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
преображенская площадь,8,975920,3,14975,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
сокольники,8,1043897,4,13304,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
красносельская,8,983652,5,5599,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
комсомольская,8,1055535,6,12214,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
красные ворота,8,963324,7,5753,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
чистые пруды,8,930634,8,10147,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
лубянка,8,1035229,9,2176,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
охотный ряд,8,1019041,10,5166,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
кропоткинская,8,1085090,11,9193,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
парк культуры,8,905642,12,4920,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
фрунзенская,8,1013499,13,5580,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
спортивная,8,1014960,14,10502,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
воробьевы горы,8,985400,15,10840,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
университет,8,1000435,16,18099,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
проспект вернадского,8,970428,17,12441,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
юго западная,8,967974,18,5775,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
красногвардейская,9,1037838,19,7690,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
домодедовская,9,1035020,20,17401,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
орехово,9,884202,21,10395,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
царицыно,9,956463,22,8139,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
кантемировская,9,1016517,23,17799,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
коломенская,9,943983,24,16729,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
автозаводская,9,916748,25,15748,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
павелецкая,9,921935,26,13293,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
новокузнецкая,9,950479,27,19135,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
театральная,9,946775,28,12326,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
тверская,9,938994,29,8183,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
маяковская,9,948163,30,6383,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
белорусская,9,1029229,31,14297,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
динамо,9,1039735,32,2643,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
аэропорт,9,979350,33,6330,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
сокол,9,1091028,34,12746,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
войковская,9,993309,35,7155,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
водный стадион,9,1033561,36,7606,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
речной вокзал,9,970301,37,8596,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
каширская,9,912626,38,15999,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
киевская,12,973993,39,17438,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
смоленская,12,1053795,40,18036,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
арбатская,12,1001116,41,3753,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
